name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Ford,2013,102996,Diesel,Individual,Manual,Second Owner,23.4,1248,74,5,415000
Honda,2019,5000,Diesel,Individual,Manual,First Owner,17.3,1497,121,7,1460000
Ford,2017,35000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,830000
Ford,2018,5000,Petrol,Individual,Manual,Second Owner,20.63,1198,67,5,430000
Ford,2017,60000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5,850000
Nissan,2017,70000,Petrol,Individual,Manual,First Owner,20.85,1197,83.14,5,650000
Toyota,2008,120000,Diesel,Individual,Manual,Second Owner,16.8,1493,110,5,120000
Ford,2016,65100,Diesel,Individual,Manual,Second Owner,18.49,1493,100,7,730000
Nissan,2019,20000,Petrol,Individual,Automatic,First Owner,20.89,1197,81.8,5,525000
BMW,2015,108000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,5,600000
Honda,2019,15000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,5,500000
Honda,2009,77000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,5,150000
Toyota,2015,18500,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,409999
Ford,2016,120000,Diesel,Individual,Manual,First Owner,18.49,1493,100,7,625000
BMW,2015,15200,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,290000
BMW,2015,35000,Petrol,Individual,Manual,First Owner,17.3,1497,117.3,7,500000
Toyota,2011,80000,Diesel,Individual,Manual,First Owner,22.32,1582,126.32,5,475000
Nissan,2013,70000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,190000
Ford,2014,80000,Diesel,Individual,Manual,Second Owner,15.1,2179,140,7,750000
Ford,2014,120000,Diesel,Individual,Manual,Second Owner,19.01,1461,108.5,5,525000
Ford,2012,82000,Diesel,Individual,Manual,Third Owner,17.3,1998,163.7,5,495000
Toyota,2015,60000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,550000
Ford,2012,129000,Diesel,Individual,Manual,Third Owner,15.1,2179,140,7,595000
Honda,2015,67000,Diesel,Individual,Manual,First Owner,21.2,1248,75,5,550000
BMW,2015,120000,Diesel,Individual,Manual,First Owner,13,2494,142,7,2000000
Honda,2010,120000,Diesel,Individual,Manual,Fourth & Above Owner,13.93,2179,138.03,7,400000
Nissan,2015,96500,Diesel,Individual,Manual,First Owner,20.5,1248,91.72,5,500000
BMW,2017,52412,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,5,340000
Nissan,2012,85472,Diesel,Dealer,Manual,First Owner,12.05,2179,120,8,480000
Nissan,2013,87452,Diesel,Dealer,Manual,Second Owner,22.77,1498,98.59,5,480000
Nissan,2018,17000,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,750000
Toyota,2008,66530,Petrol,Individual,Manual,Second Owner,18.9,1061,67,5,100000
Toyota,2013,40000,Petrol,Individual,Manual,First Owner,18.5,1197,82.85,5,290000
BMW,2015,96500,Diesel,Individual,Manual,First Owner,20.5,1248,91.72,5,425000
Ford,2010,79000,Petrol,Individual,Manual,First Owner,16.8,1497,116.3,5,285000
Nissan,2016,50000,Diesel,Individual,Manual,First Owner,18.49,1493,100,7,625000
BMW,2012,60000,Diesel,Individual,Manual,Second Owner,20.3,1248,75,5,170000
Ford,2018,35000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,5,459999
BMW,2015,120000,Diesel,Individual,Manual,First Owner,20.5,1248,91.72,5,450000
Honda,2019,10000,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,5,650000
BMW,2017,15000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,5,600000
Honda,2013,70000,CNG,Individual,Manual,Second Owner,30.46,796,47.3,5,178000
BMW,2016,5000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,300000
BMW,2009,40000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,150000
Nissan,2019,10000,Petrol,Individual,Manual,First Owner,18.6,1197,81.86,5,590000
Nissan,2016,25000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,310000
Nissan,2017,53000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,5,400000
Ford,2014,110000,Diesel,Individual,Manual,Second Owner,12.05,2179,120,9,520000
Toyota,2013,200000,Diesel,Individual,Manual,Second Owner,20.07,1461,75,8,300000
Toyota,2019,22000,Petrol,Individual,Manual,First Owner,17,1197,110,5,1000000
Nissan,2003,70000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998,67.1,5,65000
Honda,2015,75000,Diesel,Individual,Manual,Second Owner,25.8,1498,98.6,5,509999
Toyota,2012,70000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,5,221000
Toyota,2014,64000,Petrol,Individual,Manual,Third Owner,15.04,1598,103.2,5,390000
Ford,2002,60000,Petrol,Individual,Manual,First Owner,11.96,1298,80,8,350000
Ford,2009,40000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,195000
Nissan,2010,110000,Diesel,Individual,Automatic,Second Owner,12.07,2967,241.4,7,1750000
Nissan,2013,60000,Diesel,Individual,Manual,First Owner,12.05,2179,120,8,600000
BMW,2015,72000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,615000
Ford,2013,70000,Diesel,Individual,Manual,Second Owner,21.9,1396,88.76,5,350000
Honda,2012,75000,Diesel,Individual,Manual,First Owner,25.44,936,57.6,5,140000
Honda,2017,32331,Diesel,Individual,Manual,Second Owner,22.54,1396,88.73,5,650000
BMW,2016,70000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,1100000
Honda,2010,80000,Diesel,Individual,Manual,Second Owner,23,1396,90,5,285000
BMW,2011,20000,Petrol,Individual,Manual,Second Owner,18,995,62,5,190000
BMW,2012,110000,Petrol,Individual,Manual,First Owner,16.95,1498,97.7,5,350000
Honda,2014,40000,Petrol,Individual,Manual,Second Owner,18.9,1197,82,5,400000
BMW,2016,40000,Petrol,Individual,Automatic,First Owner,10.75,2694,163.7,7,2100000
Nissan,2015,90000,Petrol,Individual,Manual,Second Owner,18.6,1197,81.83,5,434999
BMW,2014,50000,Petrol,Individual,Manual,Second Owner,19.1,1197,85.8,5,450000
Nissan,2001,137000,Petrol,Individual,Manual,First Owner,18.5,796,53,5,45000
Honda,2015,60000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,450000
Nissan,2017,30000,Diesel,Individual,Manual,First Owner,25.2,1248,74,5,580000
Nissan,2016,98000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,900000
Nissan,2016,50000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,7,750000
Ford,2009,120000,Diesel,Individual,Manual,Third Owner,19.09,1396,69,5,140000
BMW,2017,30000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,525000
Nissan,2009,120000,Diesel,Individual,Manual,Third Owner,19.09,1396,69,5,114999
BMW,2016,40000,Petrol,Individual,Manual,First Owner,23.84,1199,84,5,399000
Nissan,2006,100000,Petrol,Individual,Manual,Second Owner,,,,,150000
Ford,2012,90000,Diesel,Individual,Manual,Second Owner,19,1405,71,5,275000
BMW,2011,80000,Diesel,Individual,Manual,Second Owner,21.9,1396,90,5,340000
Toyota,2012,120000,LPG,Individual,Manual,First Owner,21.1,814,55.2,5,222000
Nissan,2013,200000,Diesel,Individual,Automatic,First Owner,11.18,2696,184,7,850000
Nissan,2007,110000,Diesel,Individual,Manual,Second Owner,17.2,1396,53.5,5,70000
BMW,2017,38000,Petrol,Individual,Manual,Second Owner,23.84,1199,84,5,430000
Ford,2017,35000,Petrol,Individual,Manual,Second Owner,23.84,1199,84,5,430000
BMW,2014,70000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,320000
Honda,2005,125000,Petrol,Individual,Manual,Fourth & Above Owner,,,,,95000
Honda,2012,120000,Diesel,Individual,Manual,Second Owner,21.8,1461,78,5,500000
Ford,2012,110000,Diesel,Individual,Manual,Second Owner,19.01,1461,108.45,5,500000
Ford,2010,140000,Diesel,Individual,Manual,First Owner,18.4,1248,75,5,229999
Toyota,2009,155000,Diesel,Individual,Automatic,Second Owner,11.79,2179,120,8,600000
Ford,2007,120000,Petrol,Individual,Manual,Second Owner,,,,,200000
BMW,2017,80000,Diesel,Individual,Manual,Second Owner,23.08,1461,63.1,5,500000
BMW,2010,120000,Diesel,Individual,Manual,Second Owner,13.6,2523,63,7,315000
Nissan,2011,80000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,5,265000
Nissan,2015,110000,Diesel,Individual,Manual,Second Owner,25.83,1498,99,5,350000
BMW,2012,230000,Diesel,Individual,Manual,First Owner,23.57,1396,70,5,200000
Ford,2011,172000,Diesel,Individual,Manual,Second Owner,17.88,1396,52.8,5,114999
Toyota,2014,25000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,425000
BMW,2019,35000,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,900000
Nissan,2014,126000,Diesel,Individual,Manual,First Owner,12.05,2179,120,7,550000
BMW,2018,30000,Diesel,Individual,Manual,First Owner,25.5,1498,98.6,5,900000
Nissan,2011,97000,Petrol,Individual,Manual,Third Owner,19.81,1086,68.05,5,165000
Ford,2016,120000,Diesel,Individual,Automatic,First Owner,19.08,1582,126.2,5,850000
BMW,2016,120000,Diesel,Individual,Manual,First Owner,23.9,1582,126.32,5,850000
BMW,2014,80000,Diesel,Individual,Manual,Second Owner,16.55,2498,105,6,550000
Toyota,2011,60000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,5,500000
BMW,2018,15000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,5,630000
Nissan,2011,60000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,5,160000
Honda,2015,60000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,5,670000
Toyota,2014,90000,Diesel,Individual,Manual,First Owner,22.9,1248,74,5,430000
Toyota,2015,30000,Petrol,Individual,Manual,First Owner,19.1,1197,82,5,375000
BMW,2016,35000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,650000
Nissan,2016,35000,Diesel,Individual,Manual,First Owner,26.59,1248,74,5,500000
BMW,2016,35000,Diesel,Individual,Manual,First Owner,26.59,1248,74,5,500000
Nissan,2017,25000,Diesel,Individual,Manual,First Owner,16,2179,140,7,1350000
BMW,2018,40000,Diesel,Individual,Manual,First Owner,21.66,1498,108.62,5,600000
BMW,2017,25000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,1200000
Nissan,2013,56000,Diesel,Dealer,Automatic,First Owner,11.2,2993,241,4,3750000
Toyota,2018,41779,Petrol,Dealer,Manual,First Owner,21.21,1197,81.8,5,795000
Ford,2016,54000,Petrol,Dealer,Manual,First Owner,18.7,1199,88.7,5,625000
Ford,2016,31000,Diesel,Dealer,Automatic,First Owner,13,2143,204,5,2900000
Nissan,2017,37000,Diesel,Individual,Automatic,First Owner,26.8,1248,74,5,625000
Honda,2011,90000,Diesel,Individual,Automatic,Second Owner,18.1,1991,147.9,4,440000
Ford,2018,13534,Petrol,Dealer,Manual,First Owner,14.28,1798,138.03,5,1400000
BMW,2017,7000,Petrol,Dealer,Automatic,Second Owner,14.53,1794,138.1,5,1450000
Ford,2017,23000,Diesel,Dealer,Automatic,First Owner,17.9,2143,136,5,2700000
Ford,2017,23456,Petrol,Dealer,Manual,First Owner,18.9,1197,82,5,550000
Toyota,2019,43000,Diesel,Dealer,Automatic,First Owner,11.36,2755,171.5,8,1925000
Toyota,2015,39000,Diesel,Dealer,Manual,First Owner,16,2179,140,7,1225000
Nissan,2017,15000,Petrol,Individual,Manual,First Owner,17.5,1199,88.7,5,700000
Honda,2013,40000,Diesel,Individual,Manual,First Owner,23.4,1248,74,5,530000
Ford,2020,5000,Diesel,Dealer,Automatic,First Owner,17.8,1493,113.4,5,1900000
Toyota,2017,70000,Diesel,Dealer,Manual,First Owner,28.09,1248,88.5,5,844999
BMW,2016,99000,Diesel,Dealer,Automatic,First Owner,21.66,1498,103.52,5,650000
Nissan,2018,15000,Petrol,Dealer,Manual,First Owner,22,1197,81.8,5,750000
Nissan,2018,28156,Diesel,Dealer,Automatic,First Owner,17.09,2993,261.4,4,6000000
BMW,2015,30000,Petrol,Dealer,Manual,First Owner,18.7,1199,88.7,5,610000
Ford,2010,70000,Petrol,Individual,Manual,First Owner,18.6,1199,79.4,5,150000
Ford,2014,40000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,5,475000
Ford,2008,136500,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609,120,8,375000
Honda,2016,70000,Diesel,Individual,Manual,Second Owner,25.32,1198,77,6,425000
Toyota,2015,90000,Diesel,Individual,Manual,Second Owner,25.1,1498,98.6,5,800000
Toyota,1996,32000,Petrol,Individual,Manual,Second Owner,16.1,796,37,4,40000
Ford,2018,8000,Petrol,Individual,Automatic,Second Owner,20.51,998,67,5,509999
BMW,2015,170000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,5,387000
Nissan,2014,25000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,235000
Toyota,2000,120000,Diesel,Individual,Manual,Fourth & Above Owner,12.2,1948,68,10,95000
Ford,2010,110000,Diesel,Individual,Manual,Third Owner,17.8,1248,75,5,340000
Ford,2016,100000,Diesel,Individual,Manual,First Owner,16,2179,140,7,1000000
Nissan,2009,115000,Diesel,Individual,Manual,Second Owner,13.8,1399,68,5,160000
Honda,2008,120000,Diesel,Individual,Manual,Fourth & Above Owner,12.7,2609,120,8,365000
Nissan,2011,265000,Diesel,Individual,Manual,Second Owner,20.86,1199,75,5,300000
Nissan,2008,90000,Diesel,Individual,Manual,Second Owner,17.8,1248,75,5,260000
Nissan,2018,40000,Petrol,Individual,Automatic,First Owner,18.2,1199,88.7,5,860000
Toyota,2008,55000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,5,114999
BMW,2007,90000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,100000
Honda,2014,111000,Diesel,Individual,Manual,First Owner,20.34,1498,103.2,5,565000
Honda,2013,120000,Diesel,Individual,Manual,Second Owner,11.68,2498,112,7,450000
BMW,2017,15000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,5,625000
BMW,2016,30000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,280000
Nissan,2017,50000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5,330000
Toyota,2015,40000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,1300000
BMW,2008,50000,Petrol,Individual,Manual,Second Owner,15.3,1396,70,5,65000
Nissan,2018,45000,Petrol,Individual,Manual,Second Owner,23.84,1199,84,5,480000
Honda,2016,35000,Diesel,Individual,Manual,Second Owner,27.28,1047,69,5,400000
BMW,2009,80000,Diesel,Individual,Manual,First Owner,13.93,2179,138,7,500000
Toyota,2012,120000,Diesel,Individual,Manual,First Owner,11.68,2498,112,7,320000
Ford,2014,90000,Diesel,Individual,Manual,Second Owner,15.1,2179,140,7,750000
Ford,2017,100000,Diesel,Individual,Manual,First Owner,16.5,1493,70,7,620000
Ford,2011,120000,Diesel,Individual,Manual,Third Owner,19.3,1248,73.9,5,300000
Nissan,2018,15000,Petrol,Individual,Manual,First Owner,15.8,1591,121.3,5,1405000
Honda,2017,15000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,282000
Nissan,2017,15000,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,5,700000
BMW,2017,70000,Diesel,Individual,Manual,First Owner,25.83,1498,99,5,700000
Toyota,2015,135000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5,600000
Toyota,2012,80000,Diesel,Individual,Manual,Second Owner,20.5,1598,103.5,5,290000
BMW,2011,80000,Diesel,Individual,Automatic,Second Owner,18.1,1991,147.9,4,430000
Ford,2017,19000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,575000
Nissan,2017,42000,Petrol,Individual,Manual,First Owner,15.29,1591,121.3,5,875000
Honda,2010,77000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,5,180000
Ford,2012,120000,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,5,229999
Toyota,2019,10000,Petrol,Individual,Automatic,First Owner,19.56,1197,81.8,5,800000
Nissan,2009,110000,Petrol,Individual,Manual,Third Owner,16.5,995,63,5,60000
Honda,2009,110000,Petrol,Individual,Manual,First Owner,15,1586,104.68,5,150000
Ford,2007,90000,Diesel,Individual,Manual,Third Owner,23.57,1396,70,5,100000
BMW,2015,90000,Petrol,Individual,Manual,First Owner,15.29,1591,121.3,5,900000
Ford,2018,50000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,850000
Ford,2014,50000,Diesel,Individual,Manual,First Owner,25.44,936,56.3,5,220000
BMW,2014,40000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,250000
BMW,2012,120000,Diesel,Individual,Manual,First Owner,22.3,1248,74,5,125000
Honda,2018,27000,Petrol,Individual,Manual,First Owner,15.8,1591,121.3,5,1200000
Honda,2013,100000,Diesel,Individual,Manual,First Owner,23.57,1396,70,5,250000
BMW,2014,70000,Diesel,Individual,Manual,Second Owner,22.54,1396,88.73,5,440000
Honda,2017,40000,Petrol,Individual,Manual,First Owner,23.84,1199,84,5,400000
Ford,2002,62000,Petrol,Individual,Manual,First Owner,16.1,796,37,4,50000
Ford,2018,10000,Petrol,Individual,Manual,First Owner,17,1591,121.3,5,1000000
Ford,2014,160000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,5,600000
BMW,2010,60000,Petrol,Individual,Manual,First Owner,17,1197,80,5,250000
Ford,2009,110000,Diesel,Individual,Manual,First Owner,13.6,2523,63,7,310000
Ford,2005,60000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998,67.1,5,120000
BMW,2014,78000,Diesel,Individual,Manual,First Owner,11.68,2498,112,7,390000
Honda,2019,30000,Petrol,Individual,Manual,First Owner,20.3,1086,68,5,458000
BMW,2018,20000,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,950000
BMW,2017,21000,Petrol,Individual,Manual,First Owner,22,1197,81.8,5,650000
BMW,2013,70000,Diesel,Individual,Manual,First Owner,22.9,1248,74,5,400000
Nissan,2015,70000,Petrol,Individual,Automatic,Second Owner,18.9,1197,82,5,400000
Ford,2006,42500,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,100000
BMW,2012,25000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,5,350000
Nissan,2013,80000,Diesel,Individual,Manual,Second Owner,13.7,2197,138.1,7,450000
Toyota,2006,90000,Diesel,Individual,Manual,First Owner,12.7,2609,116.6,8,350000
Toyota,2010,80000,Diesel,Individual,Manual,Fourth & Above Owner,22.07,1199,73.9,5,250000
Nissan,2013,146000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,7,450000
Toyota,2013,47200,Petrol,Individual,Manual,Third Owner,16.1,796,37,4,157000
Nissan,2018,60000,Diesel,Individual,Manual,First Owner,15.1,2179,152.87,7,1500000
BMW,2018,60000,Diesel,Individual,Manual,First Owner,15.1,2179,152.87,7,1500000
Honda,2007,100000,Petrol,Individual,Manual,Second Owner,15.3,1193,65.3,5,75000
Ford,2010,100000,Diesel,Individual,Manual,Second Owner,14.8,2499,80,10,280000
Nissan,2015,35000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,600000
BMW,2012,120000,Diesel,Individual,Manual,Fourth & Above Owner,15.3,2956,83.8,7,250999
Toyota,2010,80000,Petrol,Individual,Manual,Second Owner,12.5,1794,132,5,350000
Nissan,2016,34000,Petrol,Individual,Manual,First Owner,23.01,999,67,5,300000
Ford,2017,50000,Diesel,Individual,Manual,First Owner,19.87,1461,83.8,5,819999
BMW,2010,100000,Diesel,Individual,Manual,Second Owner,19.61,1405,70,5,409999
Honda,2008,52000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,5,275000
Toyota,2013,110000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,7,497000
Ford,2015,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,500000
Toyota,2006,120000,Diesel,Individual,Manual,Second Owner,14,2523,83,7,170000
BMW,2016,68609,Diesel,Dealer,Manual,First Owner,22.7,1498,89.84,5,515000
Ford,2018,33360,Diesel,Dealer,Manual,First Owner,22.77,1498,98.59,5,925000
Ford,2019,5000,Diesel,Individual,Manual,First Owner,17.3,1497,121,7,1460000
Honda,2019,10000,Diesel,Individual,Automatic,First Owner,13.8,2999,174.57,7,2700000
Toyota,2017,35000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,830000
Honda,2019,30000,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,975000
Nissan,2018,15000,Petrol,Individual,Manual,First Owner,20.4,1194,94.93,5,620000
Toyota,2019,14317,Petrol,Dealer,Manual,First Owner,14.23,1498,104.55,5,860000
BMW,2018,5000,Petrol,Individual,Manual,Second Owner,20.63,1198,67,5,430000
BMW,2019,5000,Petrol,Individual,Automatic,First Owner,18,1497,117.6,5,1227000
Nissan,2017,28000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,5,860000
Toyota,2018,40000,Diesel,Individual,Manual,First Owner,23,1498,98.96,5,950000
BMW,2012,87237,Diesel,Dealer,Manual,Second Owner,20,1399,68.05,5,225000
Toyota,2011,99500,Diesel,Individual,Manual,Third Owner,11.5,1991,147.9,7,500000
Nissan,2017,62960,Diesel,Dealer,Manual,First Owner,25.83,1498,99,5,500000
Toyota,2019,16500,Petrol,Dealer,Automatic,First Owner,13.96,1451,141,5,1700000
Nissan,2014,110000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,7,545000
Toyota,2011,72000,Diesel,Individual,Manual,First Owner,22.9,1248,74,5,400000
BMW,2018,50000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,650000
Ford,2008,55000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,5,114999
BMW,2015,60000,Diesel,Individual,Manual,First Owner,27.39,1248,74,5,562000
Toyota,2002,120000,Diesel,Individual,Manual,First Owner,14.07,2956,83.1,7,96000
Toyota,2017,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177,5,2711000
Toyota,2019,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,5,5150000
Nissan,2017,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177,5,3200000
BMW,2015,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,7,503000
Ford,2019,20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3800000
BMW,2016,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,5,2000000
Ford,2013,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,5,225000
Toyota,2018,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74,5,740000
